1900	BOS 你好，新股申购需要什么条件？ EOS\	O O O O B-subject I-subject B-action I-action O O B-object I-object I-object I-object O newstk_subscribe_cal
1901	BOS 我的资金帐号不知道'只有上海和深圳帐号 EOS\	O O O O O O O O O O O O O O O O O O O O account_info_query
1902	BOS 怎么不能申购新股 EOS\	O O O O O B-action I-action B-subject I-subject newstk_quote_cal
1903	BOS 现金宝 EOS\	O B-subject I-subject I-subject xjb_consult
1904	BOS 现金宝 EOS\	O B-subject I-subject I-subject xjb_consult
1905	BOS 我想问一下 我的账户为什么不能申购新股 EOS\	O O O O O O O O O O O O O O O O B-action I-action B-subject I-subject newstk_quote_cal
1906	BOS 现金宝 EOS\	O B-subject I-subject I-subject xjb_consult
1907	BOS 现金宝 EOS\	O B-subject I-subject I-subject xjb_consult
1908	BOS 现金宝 EOS\	O B-subject I-subject I-subject xjb_consult
1909	BOS 关于现金宝 EOS\	O O O B-subject I-subject I-subject xjb_consult
1910	BOS 现金宝是什么 EOS\	O B-subject I-subject I-subject O O O xjb_consult
1911	BOS 现在要理财产品吗 EOS\	O O O O B-subject I-subject I-subject I-subject O xjb_consult
1912	BOS 账号第一个就是0 EOS\	O O O O O O O O O account_info_query
1913	BOS 账号前加0不对吗 EOS\	O O O O O O O O O account_info_query
1914	BOS 您好老师！资金帐号找不到了，怎么办 EOS\	O O O O O O O O O O O O O O O O O O account_info_query
1915	BOS 什么是现金宝 EOS\	O O O O B-subject I-subject I-subject xjb_consult
1916	BOS 现金宝是啥 EOS\	O B-subject I-subject I-subject O O xjb_consult
1917	BOS 现金宝是什么 EOS\	O B-subject I-subject I-subject O O O xjb_consult
1918	BOS 现金宝是什么 EOS\	O B-subject I-subject I-subject O O O xjb_consult
1919	BOS 我换了新手机，请问咋登录？ EOS\	O O O O O O O O O O O O O O account_info_query
1920	BOS 我记不得资金帐号了，咋找回？谢谢！ EOS\	O O O O O O O O O O O O O O O O O O account_info_query
1921	BOS 现金宝是啥 EOS\	O B-subject I-subject I-subject O O xjb_consult
1922	BOS 怎么签约现金宝 EOS\	O O O O O B-subject I-subject I-subject xjb_consult
1923	BOS 什么是现金宝 EOS\	O O O O B-subject I-subject I-subject xjb_consult
1924	BOS 我的账号找不回来了 EOS\	O O O O O O O O O O account_info_query
1925	BOS 有保本的理财产品吗 EOS\	O O O O O B-subject I-subject I-subject I-subject O xjb_consult
1926	BOS 南天信息后市怎么样？17.1的成本！ EOS\	O O O O O O O O O O O O O O O O O O O stock_analysis
1927	BOS 怎么开现金宝 EOS\	O O O O B-subject I-subject I-subject xjb_consult
1928	BOS 现金宝 EOS\	O B-subject I-subject I-subject xjb_consult
1929	BOS 你好600711能否买入 EOS\	O O O O O O O O O O O O O stock_analysis
1930	BOS 现金宝 EOS\	O B-subject I-subject I-subject xjb_consult
1931	BOS 现金宝 EOS\	O B-subject I-subject I-subject xjb_consult
1932	BOS 请问您，我有股票好几天了怎么还没有申购股数呢？ EOS\	O O O O O O O O O O O O O O O O O O B-action I-action B-subject I-subject O O newstk_subscribe_cal
1933	BOS 现金宝是什么 EOS\	O B-subject I-subject I-subject O O O xjb_consult
1934	BOS 资金账号忘了怎么办 EOS\	O O O O O O O O O O account_info_query
1935	BOS 我的新股申购怎么是0呢！ EOS\	O O O B-subject I-subject B-action I-action O O O O O O newstk_quote_cal
1936	BOS 余额宝怎么回事 EOS\	O B-subject I-subject I-subject O O O O xjb_consult
1937	BOS 现金宝是什么 EOS\	O B-subject I-subject I-subject O O O xjb_consult
1938	BOS 请问如何转账 EOS\	O O O O O O O cash_transfer_operator
1939	BOS 现金宝怎么弄 EOS\	O B-subject I-subject I-subject O O O xjb_consult
1940	BOS 你好，我有上海账号395647023忘记资金账户了，能不能帮我查询资金账户 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O account_info_query
1941	BOS 新股申购的基本条件 EOS\	O B-subject I-subject B-action I-action O O O B-object I-object newstk_quote_cal
1942	BOS 万家基金开了户，怎么购买现金宝？ EOS\	O O O O O O O O O O O O O B-subject I-subject I-subject O xjb_consult
1943	BOS 现金宝是什么 EOS\	O B-subject I-subject I-subject O O O xjb_consult
1944	BOS 请问申购新股的条件是怎样的？ EOS\	O O O B-action I-action B-subject I-subject O O O O O O O O newstk_quote_cal
1945	BOS 怎么才能审购新股 EOS\	O O O O O B-action I-action B-subject I-subject newstk_quote_cal
1946	BOS 请问申购新股需要什么条件？ EOS\	O O O B-action I-action B-subject I-subject O O O O O O O newstk_quote_cal
1947	BOS 我的开户营业部是哪？网上开的不清楚 EOS\	O O O O O O O O O O O O O O O O O O account_info_query
1948	BOS 银证转账怎么转 EOS\	O O O O O O O O cash_transfer_operator
1949	BOS 我想查一下我的佣金是什么比例 EOS\	O O O B-action I-action I-action B-subject I-subject I-subject I-subject O B-object I-object I-object I-object commission_cal
1950	BOS 东阿阿胶股票能买吗？ EOS\	O O O O O O O O O O O stock_analysis
1951	BOS 请问如何转帐？ EOS\	O O O O O O O O cash_transfer_operator
1952	BOS 什么是现金宝 EOS\	O O O O B-subject I-subject I-subject xjb_consult
1953	BOS 需要帮我分析个股，002059 EOS\	O O O O O O O O O O O O O O O O stock_analysis
1954	BOS 现金宝 EOS\	O B-subject I-subject I-subject xjb_consult
1955	BOS 我的申购额度为0怎么回事 EOS\	O O O B-action I-action B-object I-object O O O O O O newstk_subscribe_cal
1956	BOS 300595能加仓吗？ EOS\	O O O O O O O O O O O O stock_analysis
1957	BOS 请问怎样才可以升购新股 EOS\	O O O O O O O O B-action I-action B-subject I-subject newstk_quote_cal
1958	BOS 帮我看看日照港吧，好吗？ EOS\	O O O O O O O O O O O O O stock_analysis
1959	BOS 我怎么才能知道我的申购代码呢？ EOS\	O O O O O O O O O O B-action I-action B-subject I-subject O O newstk_quote_cal
1960	BOS 请问002002后势走势如何，多少点位可以加仓 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O stock_analysis
1961	BOS 请问青海春天适合入手吗？ EOS\	O O O O O O O O O O O O O stock_analysis
1962	BOS 请查下我的账号怎么登陆不了 EOS\	O O O O O O O O O O O O O O account_info_query
1963	BOS 怎么才能审购新股 EOS\	O O O O O B-action I-action B-subject I-subject newstk_quote_cal
1964	BOS 你好！为什么我（7）开头的新股不能申购？ EOS\	O O O O O O O O O O O O O O B-subject I-subject O O B-action I-action O newstk_quote_cal
1965	BOS 为什么我的账号打不了新股 EOS\	O O O O O O O O B-action O O B-subject I-subject newstk_quote_cal
1966	BOS 现金宝是什么 EOS\	O B-subject I-subject I-subject O O O xjb_consult
1967	BOS 明天有新股申购吗？ EOS\	O O O O B-subject I-subject B-action I-action O O newstk_quote_cal
1968	BOS 什么是现金宝 EOS\	O O O O B-subject I-subject I-subject xjb_consult
1969	BOS 请问深市的申购新股的底线是多少？ EOS\	O O O O O O B-action I-action B-subject I-subject O B-object I-object O O O O newstk_quote_cal
1970	BOS 现金宝是新业务 EOS\	O B-subject I-subject I-subject O O O O xjb_consult
1971	BOS 现金宝是什么呢 EOS\	O B-subject I-subject I-subject O O O O xjb_consult
1972	BOS 601988近期行情如何？ EOS\	O O O O O O O O O O O O O O stock_analysis
1973	BOS 你好，问一下新股我的申购是0？ EOS\	O O O O O O O B-subject I-subject O O B-action I-action O O O newstk_quote_cal
1974	BOS 怎么弄现金宝 EOS\	O O O O B-subject I-subject I-subject xjb_consult
1975	BOS 请帮忙分析下000425徐工机械，已持仓多年 EOS\	O O O O O O O O O O O O O O O O O O O O O O O stock_analysis
1976	BOS 现金宝 EOS\	O B-subject I-subject I-subject xjb_consult
1977	BOS 怎么弄现金宝 EOS\	O O O O B-subject I-subject I-subject xjb_consult
1978	BOS 请问中炬高新下步走势？ EOS\	O O O O O O O O O O O O stock_analysis
1979	BOS 信达地产现在是什么情况 EOS\	O O O O O O O O O O O O stock_analysis
1980	BOS 现金宝是什么 EOS\	O B-subject I-subject I-subject O O O xjb_consult
1981	BOS 只要余额里有钱，天天申购就可以了吗 EOS\	O O O O O O O O O O O B-action I-action O O O O O newstk_quote_cal
1982	BOS 002497今天为什么涨停，后去如何，谢谢老师 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O stock_analysis
1983	BOS 现金宝是什么 EOS\	O B-subject I-subject I-subject O O O xjb_consult
1984	BOS 您好，能帮我看看601890吗了？9.5的本，走还是留？谢谢 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O stock_analysis
1985	BOS 为什么买不到新股啊 EOS\	O O O O B-action O O B-subject I-subject O newstk_quote_cal
1986	BOS 您好能帮我看看601890吗？9.5元的本！ EOS\	O O O O O O O O O O O O O O O O O O O O O O O stock_analysis
1987	BOS 你好 为什么这个账号不能申购新股啊 EOS\	O O O O O O O O O O O O O B-action I-action B-subject I-subject O newstk_quote_cal
1988	BOS 银证啦 EOS\	O B-subject I-subject O xjb_consult
1989	BOS 我目前没有新股申购额度。已买股票。什么时候可以分配给我额度 EOS\	O O O O O O B-subject I-subject B-action I-action B-object I-object O O O O O O O O O O O O O O O O O O newstk_subscribe_cal
1990	BOS 营业厅办理几点到几点可以开 EOS\	O O O O O O B-subject I-subject O O O O O O company_website
1991	BOS 我在界面看到万家现金宝和中泰现金宝是不是一个产品 EOS\	O O O O O O O O O O O O O B-subject I-subject I-subject I-subject I-subject O O O O O O O xjb_consult
1992	BOS 您好，打新股后给我一个配号是怎么用的？今天是T+2日，我刚看到配好，没用到，也没中签 EOS\	O O O O B-action B-subject I-subject O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O newstk_subscribe_cal
1993	BOS 什么是现金宝 EOS\	O O O O B-subject I-subject I-subject xjb_consult
1994	BOS 什么是现金宝 EOS\	O O O O B-subject I-subject I-subject xjb_consult
1995	BOS 现金宝是什么呢 EOS\	O B-subject I-subject I-subject O O O O xjb_consult
1996	BOS 现金宝是什么 EOS\	O B-subject I-subject I-subject O O O xjb_consult
1997	BOS 的账号手续费是多少的 EOS\	O O B-subject I-subject B-subject I-subject I-subject O O O O commission_cal
1998	BOS 怎么买现金宝 EOS\	O O O O B-subject I-subject I-subject xjb_consult
1999	BOS 现金宝怎样购买 EOS\	O B-subject I-subject I-subject O O O O xjb_consult
2000	BOS 北京天通苑附近有没有网点 EOS\	O B-subject I-subject I-subject I-subject O O O O O O O O company_website
2001	BOS 软件上没找到，我的股票账户可以操作，就是没办法银证转账，提示卡以锁定，这种情况是银行卡的问题吧？ EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-subject I-subject O O O O O O O O O O O O O O transfer_failed
2002	BOS 现金宝是啥 EOS\	O B-subject I-subject I-subject O O xjb_consult
2003	BOS 每天申购新股时总有不成功的 EOS\	O O O B-action I-action B-subject I-subject O O O O O O O newstk_subscribe_cal
2004	BOS 账号里有钱，却不能转出到银行卡呢 EOS\	O O O O O O O O O O O O O O O O O transfer_failed
2005	BOS 现金宝能说说吗？ EOS\	O B-subject I-subject I-subject O O O O O xjb_consult
2006	BOS 请问泗水县有证券营业部？ EOS\	O O O O O O O O O O O O O company_website
2007	BOS 现金宝是什么 EOS\	O B-subject I-subject I-subject O O O xjb_consult
2008	BOS 新股怎么申请 EOS\	O B-subject I-subject O O B-action I-action newstk_quote_cal
2009	BOS 请问泗水有证券营业部吗 EOS\	O O O O O O O O O O O O company_website
2010	BOS 我被禁止转出了 EOS\	O O O B-subject I-subject I-subject I-subject O transfer_failed
2011	BOS 现金宝是什么 EOS\	O B-subject I-subject I-subject O O O xjb_consult
2012	BOS 手续费是多少钱 EOS\	O B-subject I-subject I-subject O B-object I-object I-object commission_cal
2013	BOS 钱转入了怎么查不到嘞 EOS\	O O O O O O O B-subject I-subject I-subject O transfer_failed
2014	BOS 我为什么不能申购新股 EOS\	O O O O O O O B-action I-action B-subject I-subject newstk_quote_cal
2015	BOS 怎麼转账 EOS\	O O O O O transfer_failed
2016	BOS 不记得佣金是多少了 EOS\	O O O O B-subject I-subject B-object I-object I-object O commission_cal
2017	BOS 怎么申购新股 EOS\	O O O B-action I-action B-subject I-subject newstk_quote_cal
2018	BOS 600050   7.8上周五买的。现在是卖还是持有？ EOS\	O O O O O O O O O O O O O O O O O O O O O O O O O O O O stock_analysis
2019	BOS 我的资金怎么转不出来 EOS\	O O O O O O O O O O O transfer_failed
2020	BOS 麻烦看看600727.002100。为啥涨不动 EOS\	O O O O O O O O O O O O O O O O O O O O O O O O stock_analysis
2021	BOS 我昨天卖的股票，今天能转出来吗 EOS\	O O O O O O O O O O O O O O O O transfer_failed
2022	BOS 为啥老转账失败 EOS\	O O O O O O O O transfer_failed
2023	BOS 怎么知道我现在的佣金是多少？ EOS\	O B-channel I-channel I-channel I-channel O B-trading_time I-trading_time I-trading_time B-subject I-subject B-object I-object I-object O commission_cal
2024	BOS 想问一下打新步骤 EOS\	O O O O O B-action B-subject O O newstk_subscribe_cal
2025	BOS 但现在银行转出 提示不行 EOS\	O O O O O O O O O O O O O transfer_failed
2026	BOS 你好，我想做证银转账，总是提示密码错误，可是我登陆的时候没有问题，是我哪操作的不对吗 EOS\	O O O O O O O B-subject I-subject I-subject I-subject O O O O O B-subject I-subject I-subject I-subject O O O O O O O O O O O O O O O O O O O O O O O transfer_failed
2027	BOS 你好我是一名新人 我想问一下新股怎么申购 打新是什么意思 EOS\	O O O O O O O O O O O O O O O B-subject I-subject O O B-action I-action O O O O O O O O newstk_quote_cal
2028	BOS 怎么申购新股 EOS\	O O O B-action I-action B-subject I-subject newstk_subscribe_cal
2029	BOS 您好，为什么我的股票交易佣金还是千分之三 EOS\	O O O O O O O B-subject I-subject I-subject I-subject B-object I-object I-object I-object O O O O O O commission_cal
2030	BOS 朋友叫帮问的，离泗水近的证券营业部是什么地方 EOS\	O O O O O O O O O O O O O O O O O O O O O O O company_website
2031	BOS 你好，为什么我申购不到新股 EOS\	O O O O O O O O B-action I-action O O B-subject I-subject newstk_quote_cal
2032	BOS 为什么银行转账到证券失败 EOS\	O O O O O O O O O O O O O transfer_failed
2033	BOS 你帮我查一下深圳龙岗的电话是多少？ EOS\	O O O O O O O B-subject I-subject I-subject I-subject O O O O O O O company_website
2034	BOS 怎么才能申请申购 EOS\	O O O O O B-action I-action B-subject I-subject newstk_quote_cal
2035	BOS 请问我的资金怎么转不出来 EOS\	O O O O O O O O O O O O O transfer_failed
2036	BOS 现在我在北京，北京有营业部吗？ EOS\	O O O O O O O O B-subject I-subject O O O O O O company_website
2037	BOS 苏州有营业部吗 EOS\	O B-subject I-subject O O O O O company_website
2038	BOS 无法申购新股？ EOS\	O O O B-action I-action B-subject I-subject O newstk_quote_cal
2039	BOS 为什么我的账号不能向银行转账 EOS\	O O O O O O O O O O O O O O O transfer_failed
2040	BOS 你好，我资金无法转入 EOS\	O O O O O O O O O O O transfer_failed
2041	BOS 唐山有中泰吗？ EOS\	O B-subject I-subject O O O O O company_website
2042	BOS 周一我就可以用手机进行申购，交易了么？ EOS\	O O O O O O O O O O O O B-action I-action O O O O O O newstk_quote_cal
2043	BOS 怎麼转不了帳呢 EOS\	O O O O O O O O transfer_failed
2044	BOS 附近营业厅也是佣金万三吗 EOS\	O B-subject I-subject I-subject I-subject I-subject O O O O O O O company_website
2045	BOS 怎么转不了帳 EOS\	O O O O O O O transfer_failed
2046	BOS 你好，如何申购新股 EOS\	O O O O O O B-action I-action B-subject I-subject newstk_subscribe_cal
2047	BOS 我转不了帐怎么办 EOS\	O O O O O O O O O transfer_failed
2048	BOS 不能转账怎么回事 EOS\	O O O O O O O O O transfer_failed
2049	BOS 一个号是多少股 EOS\	O B-subject I-subject I-subject O B-object I-object I-object newstk_quote_cal
2050	BOS 我转不了账怎么办 EOS\	O O O O O O O O O transfer_failed
2051	BOS 申购新股是不是要开通才能操作:) EOS\	O B-action I-action B-subject I-subject O O O O O O O O O O O O newstk_quote_cal
2052	BOS 为什么不能银行转账？ EOS\	O O O O O O O O O O O transfer_failed
2053	BOS 我想问一下 为什么我的新股申购额度总是为零啊 EOS\	O O O O O O O O O O O O B-subject I-subject B-action I-action B-object I-object O O O O O newstk_quote_cal
